Keys:		16 bytes each
Values: 	1000 bytes each
Entries:	300000
IndexSize:	7.15 MiB (estimated)
DataSize:	287.25 MiB (estimated)
---------------------------------------------------------------------------------------------------
Date:		Wed Apr  2 20:10:45 2025
CPU:		2 * AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.292 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.293 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.294 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.295 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:660 Serving sst_get request from immutable memtable
[5301] 02 Apr 20:10:45.296 - sst.c:165 The merge thread received a MERGE job
[5301] 02 Apr 20:10:45.296 . sst.c:166 Merging inside compaction thread
[5301] 02 Apr 20:10:45.296 . sst.c:608 Compacting the memtable to a SST file
[5301] 02 Apr 20:10:45.296 - sst.c:877 Range [00iji60ayn8aaat2, zzw7ufzkxnfw14my] DOES NOT overlap in level 0. Checking others
[5301] 02 Apr 20:10:45.296 - sst.c:825 Extracted range: [00iji60ayn8aaat2, zzw7ufzkxnfw14my]
[5301] 02 Apr 20:10:45.296 - sst.c:825 Extracted range: [00iji60ayn8aaat2, zzw7ufzkxnfw14my]
[5301] 02 Apr 20:10:45.296 . sst.c:929 Using level 2 for memtable compaction [00iji60ayn8aaat2, zzw7ufzkxnfw14my]
[5301] 02 Apr 20:10:45.296 . file.c:200 Creating directory structure: testdb/si/2
[5301] 02 Apr 20:10:45.296 - file.c:211  -> Creating testdb/si/2
[5301] 02 Apr 20:10:45.296 . sst.c:633 Compaction of 4117 [4195223 bytes allocated] elements started
[5301] 02 Apr 20:10:45.313 - sst_builder.c:167 Index block @ offset: 0x5003C size: 19740
[5301] 02 Apr 20:10:45.313 - sst_builder.c:168 Meta block @ offset: 0x4FFF4 size: 72
[5301] 02 Apr 20:10:45.313 - sst_builder.c:171 Bloom block @ offset: 0x4D950 size: 9892
